"Work_Geo_Short" "Res_Geo_Short" "Year" "Total" "Drove.alone" "X2.person.carpool" "X3.person.carpool" "X4.person.carpool" "X5.or.6.person.carpool" "X7.or.more.person.carpool" "Bus" "Streetcar.or.trolley" "Subway" "Railroad" "Ferry" "Bicycle" "Walked" "Taxi" "Motorcycle" "Other" "Worked.at.home" "Source" "src" "dst"
"Sacramento" "Tehama" 2016 80 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 34
"Sacramento" "Ventura" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 34
"Sacramento" "Alameda" 2016 1050 820 50 0 0 0 0 15 0 0 105 0 4 45 0 0 4 0 "CTPP_A302103_5YR_2016" 1 34
"Sacramento" "Yolo" 2016 22530 17950 2340 340 140 55 4 975 30 0 90 0 505 60 10 30 15 0 "CTPP_A302103_5YR_2016" 57 34
"Sacramento" "Napa" 2016 395 325 50 0 0 10 10 0 0 0 4 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 34
"Sacramento" "Stanislaus" 2016 1365 1125 120 4 40 0 30 0 0 0 0 0 0 0 0 0 50 0 "CTPP_A302103_5YR_2016" 50 34
"Sacramento" "Tulare" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 34
"Sacramento" "Sacramento" 2016 511675 383700 42655 7060 2540 1320 410 10735 1560 1765 1235 20 7090 12280 255 1585 3880 33575 "CTPP_A302103_5YR_2016" 34 34
"Sacramento" "Santa Barbara" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 34
"Sacramento" "Placer" 2016 43960 38105 3485 490 140 85 190 695 25 35 130 0 65 90 0 155 265 0 "CTPP_A302103_5YR_2016" 31 34
"Sacramento" "Lassen" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 34
"Sacramento" "San Benito" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 34
"Sacramento" "Sutter" 2016 3055 2320 355 115 30 10 10 215 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 34
"Sacramento" "San Diego" 2016 200 150 20 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 "CTPP_A302103_5YR_2016" 37 34
"Sacramento" "El Dorado" 2016 21690 18355 2005 195 105 55 10 605 25 35 25 0 75 25 10 135 20 0 "CTPP_A302103_5YR_2016" 9 34
"Sacramento" "San Bernardino" 2016 235 65 60 0 90 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 36 34
"Sacramento" "San Joaquin" 2016 8740 6980 980 225 75 100 170 105 0 0 40 0 0 20 0 25 20 0 "CTPP_A302103_5YR_2016" 39 34
"Sacramento" "Shasta" 2016 250 250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 34
"Sacramento" "Lake" 2016 85 75 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 17 34
"Sacramento" "Trinity" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 53 34
"San Benito" "Madera" 2016 50 15 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 35
"San Benito" "San Francisco" 2016 30 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 35
"San Benito" "Sonoma" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 35
"San Benito" "Los Angeles" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 35
"San Benito" "Riverside" 2016 85 35 0 25 0 0 0 0 0 0 0 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 33 35
"San Benito" "Santa Clara" 2016 1440 1170 115 35 60 0 4 0 0 0 0 0 4 15 0 0 30 0 "CTPP_A302103_5YR_2016" 43 35
"San Benito" "Imperial" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 35
"San Benito" "Kern" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 35
"San Benito" "Fresno" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 35
"San Benito" "Santa Cruz" 2016 545 385 80 0 0 0 0 0 0 0 0 0 0 0 0 0 80 0 "CTPP_A302103_5YR_2016" 44 35
"San Benito" "San Bernardino" 2016 55 40 10 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 36 35
"San Benito" "Merced" 2016 690 435 85 10 25 105 0 0 0 0 0 0 0 0 0 20 15 0 "CTPP_A302103_5YR_2016" 24 35
"San Benito" "San Luis Obispo" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 35
"San Benito" "San Mateo" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 35
"San Benito" "Monterey" 2016 1725 1295 130 60 120 25 0 0 0 0 0 0 0 0 0 10 80 0 "CTPP_A302103_5YR_2016" 27 35
"San Benito" "Tulare" 2016 15 10 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 35
"San Benito" "San Benito" 2016 11970 9200 1000 295 35 35 4 30 0 0 4 0 95 365 0 0 105 805 "CTPP_A302103_5YR_2016" 35 35
"San Benito" "San Joaquin" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 35
"San Benito" "Stanislaus" 2016 40 35 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 35
"San Benito" "Alameda" 2016 70 60 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 35
"San Bernardino" "San Luis Obispo" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 36
"San Bernardino" "Santa Clara" 2016 795 635 60 0 0 0 0 40 0 0 0 0 0 0 0 0 60 0 "CTPP_A302103_5YR_2016" 43 36
"San Bernardino" "Placer" 2016 65 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 31 36
"San Bernardino" "Butte" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 36
"San Bernardino" "Mendocino" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 36
"San Bernardino" "San Joaquin" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 36
"San Bernardino" "Kern" 2016 740 455 140 25 80 0 20 0 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 15 36
"San Bernardino" "Riverside" 2016 100670 86570 9675 1865 595 185 245 165 0 0 0 0 55 245 0 340 730 0 "CTPP_A302103_5YR_2016" 33 36
"San Bernardino" "Contra Costa" 2016 105 65 15 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 7 36
"San Bernardino" "Sutter" 2016 10 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 36
"San Bernardino" "Alameda" 2016 60 45 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 36
"San Bernardino" "Imperial" 2016 80 75 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 36
"San Bernardino" "Solano" 2016 35 25 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 36
"San Bernardino" "Sacramento" 2016 150 70 70 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 34 36
"San Bernardino" "Ventura" 2016 355 300 4 0 0 0 0 0 0 0 20 0 0 20 0 0 15 0 "CTPP_A302103_5YR_2016" 56 36
"San Bernardino" "Orange" 2016 14020 12195 1180 240 70 50 65 15 0 0 50 0 0 0 0 75 80 0 "CTPP_A302103_5YR_2016" 30 36
"San Bernardino" "Yolo" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 36
"San Bernardino" "Fresno" 2016 25 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 10 36
"San Bernardino" "San Mateo" 2016 260 255 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 36
"San Bernardino" "Inyo" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 14 36
"San Bernardino" "Stanislaus" 2016 85 55 20 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 50 36
"San Bernardino" "Madera" 2016 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 20 36
"San Bernardino" "Los Angeles" 2016 54975 46835 4920 1185 320 165 145 500 10 65 30 0 180 170 20 95 330 0 "CTPP_A302103_5YR_2016" 19 36
"San Bernardino" "Merced" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 36
"San Bernardino" "Marin" 2016 70 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 21 36
"San Bernardino" "San Diego" 2016 1190 1030 50 35 20 15 10 10 0 0 0 0 0 15 0 0 4 0 "CTPP_A302103_5YR_2016" 37 36
"San Bernardino" "Tulare" 2016 115 90 0 0 0 0 0 0 0 0 0 0 10 0 0 0 20 0 "CTPP_A302103_5YR_2016" 54 36
"San Bernardino" "Santa Barbara" 2016 75 70 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 36
"San Bernardino" "San Bernardino" 2016 586185 454120 50905 8735 3135 1660 1420 6965 65 0 180 15 2620 13405 35 1630 3150 38140 "CTPP_A302103_5YR_2016" 36 36
"San Bernardino" "Monterey" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 36
"San Bernardino" "El Dorado" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 36
"San Bernardino" "San Francisco" 2016 35 20 0 0 0 0 0 4 0 10 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 36
"San Diego" "Sacramento" 2016 210 155 0 0 0 0 0 0 0 0 0 0 20 0 0 0 40 0 "CTPP_A302103_5YR_2016" 34 37
"San Diego" "San Francisco" 2016 225 110 0 0 10 0 0 0 0 0 0 0 0 4 0 65 35 0 "CTPP_A302103_5YR_2016" 38 37
"San Diego" "Sutter" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 37
"San Diego" "Yuba" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 37
"San Diego" "Siskiyou" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 37
"San Diego" "Ventura" 2016 280 230 20 0 0 0 0 0 15 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 56 37
"San Diego" "Santa Barbara" 2016 40 30 0 0 0 0 0 10 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 42 37
"San Diego" "Solano" 2016 95 65 10 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 48 37
"San Diego" "Mariposa" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 22 37
"San Diego" "Sonoma" 2016 65 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 "CTPP_A302103_5YR_2016" 49 37
"San Diego" "Orange" 2016 11165 9495 950 125 25 75 4 45 0 0 110 0 0 60 0 140 135 0 "CTPP_A302103_5YR_2016" 30 37
"San Diego" "Mendocino" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 37
"San Diego" "Tulare" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 37
"San Diego" "Mono" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 26 37
"San Diego" "Santa Cruz" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 37
"San Diego" "Alameda" 2016 230 125 55 0 0 0 0 20 0 0 0 0 4 0 0 0 25 0 "CTPP_A302103_5YR_2016" 1 37
"San Diego" "San Diego" 2016 1493425 1134455 105770 17675 6295 2800 1805 38130 2785 240 2925 240 10250 44310 460 8540 9195 107560 "CTPP_A302103_5YR_2016" 37 37
"San Diego" "Nevada" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 37
"San Diego" "Riverside" 2016 44210 34620 5090 1160 740 825 850 100 0 0 35 0 10 4 0 330 450 0 "CTPP_A302103_5YR_2016" 33 37
"San Diego" "San Joaquin" 2016 85 40 25 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 39 37
"San Diego" "Santa Clara" 2016 260 165 0 0 10 0 0 0 0 0 0 0 0 35 0 10 35 0 "CTPP_A302103_5YR_2016" 43 37
"San Diego" "Imperial" 2016 1100 815 40 115 0 60 25 15 0 0 0 0 0 25 0 0 0 0 "CTPP_A302103_5YR_2016" 13 37
"San Diego" "Monterey" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 37
"San Diego" "Fresno" 2016 60 55 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 37
"San Diego" "Marin" 2016 20 10 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 21 37
"San Diego" "Napa" 2016 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 28 37
"San Diego" "Placer" 2016 65 55 4 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 31 37
"San Diego" "Contra Costa" 2016 230 190 15 0 0 0 0 10 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 7 37
"San Diego" "Shasta" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 37
"San Diego" "Los Angeles" 2016 5210 4080 495 70 50 4 20 45 0 35 40 0 20 70 0 15 270 0 "CTPP_A302103_5YR_2016" 19 37
"San Diego" "San Luis Obispo" 2016 105 85 10 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 40 37
"San Diego" "Madera" 2016 40 10 0 10 0 0 0 0 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 20 37
"San Diego" "San Bernardino" 2016 2415 1910 285 85 35 15 15 15 0 0 0 0 0 15 0 20 20 0 "CTPP_A302103_5YR_2016" 36 37
"San Diego" "Kern" 2016 145 110 0 0 4 0 0 10 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 15 37
"San Diego" "Kings" 2016 80 20 20 0 0 0 0 0 0 0 0 0 0 30 0 0 10 0 "CTPP_A302103_5YR_2016" 16 37
"San Diego" "Yolo" 2016 50 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 57 37
"San Diego" "Merced" 2016 50 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 "CTPP_A302103_5YR_2016" 24 37
"San Diego" "Tehama" 2016 30 20 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 37
"San Diego" "San Mateo" 2016 175 110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 0 "CTPP_A302103_5YR_2016" 41 37
"San Francisco" "San Luis Obispo" 2016 130 40 0 0 0 0 45 0 0 10 25 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 40 38
"San Francisco" "Amador" 2016 25 20 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 38
"San Francisco" "Sonoma" 2016 6870 4010 750 235 80 10 0 1450 15 70 4 105 20 80 0 40 0 0 "CTPP_A302103_5YR_2016" 49 38
"San Francisco" "Riverside" 2016 220 90 35 10 0 0 20 4 0 10 0 0 0 0 0 0 50 0 "CTPP_A302103_5YR_2016" 33 38
"San Francisco" "Alameda" 2016 99355 24545 4215 4545 815 205 155 9905 405 44935 4120 1565 610 400 0 615 2320 0 "CTPP_A302103_5YR_2016" 1 38
"San Francisco" "Monterey" 2016 260 220 4 0 0 0 0 0 0 4 20 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 27 38
"San Francisco" "Madera" 2016 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 38
"San Francisco" "Fresno" 2016 100 60 4 0 0 0 0 10 0 4 0 0 0 0 0 20 0 0 "CTPP_A302103_5YR_2016" 10 38
"San Francisco" "Plumas" 2016 20 15 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 38
"San Francisco" "Yolo" 2016 615 300 15 10 20 0 40 20 0 60 115 15 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 57 38
"San Francisco" "Sacramento" 2016 2395 1340 230 95 15 30 35 140 10 190 285 10 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 34 38
"San Francisco" "Tuolumne" 2016 40 35 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 38
"San Francisco" "Ventura" 2016 80 55 0 0 0 0 0 4 0 0 0 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 56 38
"San Francisco" "Santa Cruz" 2016 705 505 55 0 0 0 0 40 10 15 70 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 44 38
"San Francisco" "San Bernardino" 2016 90 30 15 0 25 0 0 10 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 36 38
"San Francisco" "Colusa" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 38
"San Francisco" "San Joaquin" 2016 2305 1345 235 300 45 15 50 50 30 160 50 0 0 10 0 0 15 0 "CTPP_A302103_5YR_2016" 39 38
"San Francisco" "San Mateo" 2016 84195 49075 7310 1635 515 185 85 5310 230 13275 4985 30 210 325 10 325 690 0 "CTPP_A302103_5YR_2016" 41 38
"San Francisco" "Stanislaus" 2016 840 525 145 20 0 50 15 55 0 4 0 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 50 38
"San Francisco" "Yuba" 2016 65 40 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 38
"San Francisco" "Placer" 2016 390 335 10 0 0 0 0 0 0 0 20 0 0 25 0 0 0 0 "CTPP_A302103_5YR_2016" 31 38
"San Francisco" "Sutter" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 38
"San Francisco" "Lassen" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 38
"San Francisco" "Siskiyou" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 38
"San Francisco" "Kings" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 38
"San Francisco" "Santa Barbara" 2016 60 30 0 0 0 0 0 0 0 10 0 0 0 15 0 0 10 0 "CTPP_A302103_5YR_2016" 42 38
"San Francisco" "Humboldt" 2016 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 38
"San Francisco" "San Diego" 2016 385 120 15 10 0 0 0 65 10 0 0 0 0 0 0 4 160 0 "CTPP_A302103_5YR_2016" 37 38
"San Francisco" "Marin" 2016 28885 15795 2350 460 50 0 45 4730 25 85 15 4555 490 70 0 85 140 0 "CTPP_A302103_5YR_2016" 21 38
"San Francisco" "Mendocino" 2016 120 85 20 0 0 0 0 4 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 23 38
"San Francisco" "Contra Costa" 2016 61090 18035 4465 3290 710 265 150 2355 340 27260 2425 45 10 140 4 245 1350 0 "CTPP_A302103_5YR_2016" 7 38
"San Francisco" "Sierra" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 46 38
"San Francisco" "Merced" 2016 315 190 100 0 0 0 0 4 10 0 10 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 38
"San Francisco" "Lake" 2016 85 65 15 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 17 38
"San Francisco" "Santa Clara" 2016 15470 7455 975 140 55 25 35 720 60 790 5065 0 4 35 15 15 90 0 "CTPP_A302103_5YR_2016" 43 38
"San Francisco" "Tulare" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 38
"San Francisco" "Tehama" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 52 38
"San Francisco" "San Francisco" 2016 361120 96640 17805 3820 1385 515 335 91200 10145 28815 1110 50 18390 48985 3015 3740 3435 31730 "CTPP_A302103_5YR_2016" 38 38
"San Francisco" "Napa" 2016 1720 920 185 130 0 80 20 50 0 45 0 215 0 55 0 0 20 0 "CTPP_A302103_5YR_2016" 28 38
"San Francisco" "El Dorado" 2016 300 120 80 0 0 0 0 20 0 35 30 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 9 38
"San Francisco" "San Benito" 2016 85 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 38
"San Francisco" "Shasta" 2016 95 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 38
"San Francisco" "Calaveras" 2016 80 50 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 38
"San Francisco" "Alpine" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 2 38
"San Francisco" "Glenn" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 11 38
"San Francisco" "Solano" 2016 10150 4830 885 1385 245 60 250 400 40 810 125 910 4 0 0 105 95 0 "CTPP_A302103_5YR_2016" 48 38
"San Francisco" "Orange" 2016 495 260 25 0 0 0 0 75 0 10 0 0 0 4 0 0 115 0 "CTPP_A302103_5YR_2016" 30 38
"San Francisco" "Nevada" 2016 70 35 0 0 0 0 0 15 0 0 15 0 4 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 38
"San Francisco" "Butte" 2016 120 115 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 38
"San Francisco" "Los Angeles" 2016 1495 755 35 0 25 10 0 55 15 130 35 10 10 135 15 0 270 0 "CTPP_A302103_5YR_2016" 19 38
"San Joaquin" "Alameda" 2016 2460 2130 240 60 10 10 0 0 0 0 0 0 0 4 0 0 4 0 "CTPP_A302103_5YR_2016" 1 39
"San Joaquin" "Kings" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 39
"San Joaquin" "Placer" 2016 225 215 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 39
"San Joaquin" "Napa" 2016 95 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 39
"San Joaquin" "Solano" 2016 550 495 45 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 39
"San Joaquin" "San Benito" 2016 30 10 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 39
"San Joaquin" "Monterey" 2016 35 25 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 39
"San Joaquin" "Yuba" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 39
"San Joaquin" "Los Angeles" 2016 180 120 0 0 0 45 0 0 0 0 0 0 10 0 0 0 10 0 "CTPP_A302103_5YR_2016" 19 39
"San Joaquin" "San Francisco" 2016 175 85 0 0 0 0 0 10 0 15 35 0 0 10 0 0 15 0 "CTPP_A302103_5YR_2016" 38 39
"San Joaquin" "San Luis Obispo" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 39
"San Joaquin" "Tuolumne" 2016 215 185 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 39
"San Joaquin" "Lassen" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 39
"San Joaquin" "El Dorado" 2016 355 315 4 4 0 0 0 0 0 0 0 0 0 0 0 0 30 0 "CTPP_A302103_5YR_2016" 9 39
"San Joaquin" "Tehama" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 39
"San Joaquin" "Humboldt" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 39
"San Joaquin" "Sacramento" 2016 11270 9590 875 420 100 55 35 20 0 0 0 15 0 30 0 30 100 0 "CTPP_A302103_5YR_2016" 34 39
"San Joaquin" "Tulare" 2016 120 75 25 10 0 10 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 39
"San Joaquin" "Santa Clara" 2016 385 310 55 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 39
"San Joaquin" "Riverside" 2016 65 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 39
